ft_name,n_seq_real,n_seq_shuf,odds_ratio,p_value,fdr
GBX1,18249,20458,0.0119565135374776,1,1
GBX2,18276,20470,0.00726651148640135,1,1
GCM1,18255,20427,0.0244443876412171,1,1
GCM2,18294,20479,0.00368716575985652,1,1
GCN4,16776,20471,0.00372644612354584,1,1
GFI1,17674,19776,0.226134499586625,1,1
GLIS1,1578,3355,0.426150666402377,1,1
GLIS2,17738,19760,0.237646021473467,1,1
GLIS3,15472,17622,0.50166359617914,1,1
GLYMA-06G314400,16777,20477,0.00244310120338743,1,1
GLYMA-07G038400,16780,20481,0.001552625715079,1,1
GLYMA-08G357600,16766,20464,0.00528383189785119,1,1
GLYMA-13G317000,16777,20476,0.00266674101754118,1,1
GMEB2,18283,20471,0.00688681957510478,1,1
GRF4,16776,20472,0.00356265460270563,1,1
GRF6,16612,20355,0.0280054649323579,1,1
GRF9,16720,20438,0.0108614464874292,1,1
GRHL1,17993,20314,0.0618035665380609,1,1
GRHL2,18296,20480,0.00327847859338712,1,1
GSC,18293,20478,0.00409769101652263,1,1
GSC2,18297,20482,0.00245655885357975,1,1
GSM1,20206,20410,0.273866390299508,1,1
GSX1,18297,20482,0.00245655885357975,1,1
GSX2,18292,20484,0.00163114356443134,1,1
GT-1,18217,20440,0.0188528890859674,1,1
GT-2,18271,20425,0.0253940531020205,1,1
GT-3a,18012,20220,0.0964257095929341,1,1
GT-4,16650,20369,0.0253459798546755,1,1
GTL1,18286,20460,0.0113684349213314,1,1
Gata3,16780,20479,0.0019985601160739,1,1
Gli1,16767,20462,0.00572670202228534,1,1
Gli2,16737,20422,0.0144328730905766,1,1
Glyma19g26560.1,18283,20466,0.00891515849392289,1,1
Gmeb1,18268,20475,0.00520972720124701,1,1
Gsx,16726,20379,0.023770015779538,1,1
HAL9,20391,20479,0.0924092816028252,1,1
HAND2,18280,20461,0.010928286737707,1,1
HAP1,16690,20452,0.00773751258287939,1,1
HAP3,16734,20452,0.00784886011716195,1,1
HAT1,17811,20087,0.132836427921073,1,1
HAT2,17952,20102,0.135943536267561,1,1
HAT22,16672,20304,0.0395948215022501,1,1
HAT5,16393,19660,0.168603433742986,1,1
HBI1,18205,20419,0.026927589233823,1,1
HDG1,17949,19820,0.238267269813878,1,1
HDG11,18294,20473,0.00611000986686406,1,1
HDG7,16449,19798,0.141912361695456,1,1
HES1,18108,20354,0.0500777418956021,1,1
HES2,17987,20265,0.0791457357744312,1,1
HES5,16736,20439,0.0106991395498545,1,1
HES6,18230,20411,0.0304551268675957,1,1
HESX1,18226,20436,0.0205220581294453,1,1
HEY1,17961,20273,0.0753823158000921,1,1
HEY2,18230,20432,0.0221520755314755,1,1
HHO2,16768,20469,0.00416569248283474,1,1
HHO3,16761,20450,0.00835945659948087,1,1
HHO5,18192,20379,0.0423812286128183,1,1
HHO6,16767,20465,0.00506504145452098,1,1
HIC2,18297,20484,0.00163531874763038,1,1
HIF1A,18152,20423,0.0247041107540008,1,1
HINFP,18077,20318,0.0627650414338723,1,1
HLF,18180,20395,0.0359202319628482,1,1
HMBOX1,18295,20480,0.0032767998279488,1,1
HNF1A,18031,20049,0.160712268938662,1,1
HNF1B,17983,20037,0.161608092180074,1,1
HNF4A,18294,20478,0.00409979004595968,1,1
HNF4G,18292,20478,0.00409559390701523,1,1
HOXA1,18274,20470,0.00725915184790927,1,1
HOXA10,18292,20477,0.00444733724348592,1,1
HOXA2,18095,20340,0.0550032242443701,1,1
HOXA4,18295,20483,0.00204354983063202,1,1
HOXA5,18183,20405,0.0320891463440995,1,1
HOXA6,18297,20482,0.00245655885357975,1,1
HOXA7,16780,20485,0.000663851168306537,1,1
HOXA9,18296,20481,0.00286659644344197,1,1
HOXB13,18248,20390,0.039155938700842,1,1
HOXB2,18251,20432,0.0223860654577312,1,1
HOXB2::ELK1,16520,20271,0.0445702557844273,1,1
HOXB3,18297,20481,0.00286806514926729,1,1
HOXB4,18195,20428,0.0233346151998066,1,1
HOXB5,18246,20442,0.0183275093475211,1,1
HOXB6,18296,20483,0.00204459570663408,1,1
HOXB7,18287,20473,0.0060882451786131,1,1
HOXB8,18233,20438,0.0197984546393221,1,1
HOXB9,17823,20232,0.0846273676850156,1,1
HOXC10,18261,20459,0.0116271042719208,1,1
HOXC11,15602,19757,0.118180322813518,1,1
HOXC12,17990,20251,0.0842879954716894,1,1
HOXC13,18166,20358,0.0499465896928881,1,1
HOXC4,18256,20464,0.00959501042694459,1,1
HOXC8,18292,20479,0.00368339319172715,1,1
HOXC9,16239,19475,0.198802103905911,1,1
HOXD10,17745,20109,0.121938607329746,1,1
HOXD11,18203,20402,0.0335818347736693,1,1
HOXD12,17945,20313,0.0608272550929418,1,1
HOXD12::ELK1,13428,17369,0.341553326831782,1,1
HOXD3,18048,20298,0.0692559050399829,1,1
HOXD4,18205,20437,0.0199174598901152,1,1
HOXD8,18231,20437,0.0201759313441788,1,1
HOXD9,18203,20364,0.0484983204046822,1,1
HRS1,18234,20420,0.0269197903331746,1,1
HSF2,17792,20115,0.122387031325172,1,1
HSF4,18252,20454,0.0135749717453377,1,1
HSFA1B,16772,20471,0.00372145646413444,1,1
HSFA1E,16470,20112,0.0766390643507305,1,1
HSFA4A,16631,20307,0.0384347926557717,1,1
HSFA6A,14336,17968,0.326831663192597,1,1
HSFA6B,16775,20476,0.00266498415524554,1,1
HSFB2A,16718,20411,0.0167480220771943,1,1
HSFB2B,16720,20419,0.0150088049542605,1,1
HSFB3,16748,20418,0.0153672258515246,1,1
HSFB4,16762,20456,0.00703922524933633,1,1
HSFC1,16767,20458,0.00660931064234391,1,1
HY5,17587,19796,0.211926985487959,1,1
HYH,17700,20256,0.0727175378645132,1,1
Hes-b,16770,20472,0.00355561902604725,1,1
Hes-c,16767,20471,0.00371523454162258,1,1
Hex,16762,20461,0.00593755848680506,1,1
Hey,16753,20452,0.00789775329331008,1,1
Hic1,18296,20482,0.00245530130554033,1,1
Hmbox1,16771,20474,0.00310862981946588,1,1
Hmx1,18246,20459,0.0115397966164882,1,1
Hmx2,18225,20446,0.0165541813931801,1,1
Hmx3,18247,20453,0.0139402267327992,1,1
Hnf1,16754,20445,0.00944072912309316,1,1
Hnf1A,16780,20477,0.0024455184621355,1,1
Hox1,16778,20476,0.00266762016125381,1,1
Hox3,16775,20474,0.00311272823127826,1,1
Hox4,16774,20472,0.00356030687422421,1,1
Hox5,16780,20478,0.0022219116442961,1,1
Hoxa11,18268,20467,0.00844493508802641,1,1
Hoxa13,16771,20467,0.00462052333059258,1,1
Hoxd13,16712,20411,0.016715383390527,1,1
Hsf,18297,20479,0.00369283757642025,1,1
Hsf1-2-4,16757,20462,0.00570794500608617,1,1
IDD4,17943,19618,0.312667951149031,1,1
IDD5,18092,20087,0.150758757185128,1,1
IDD6,18027,19909,0.21302306752734,1,1
IDD7,17940,19851,0.225939110992817,1,1
IKZF1,18297,20477,0.00445890455389514,1,1
IME1,18949,19828,0.409845626882996,1,1
IRF4,7531,10931,0.50817568350734,1,1
IRF5,18252,20437,0.0203890913979624,1,1
IRF6,18074,20363,0.0459627932172701,1,1
IRF7,18005,20023,0.1684263112017,1,1
IRF8,6443,8335,0.668894444229381,1,1
ISL2,18297,20484,0.00163531874763038,1,1
ISX,18233,20433,0.0217872462766333,1,1
Ikzf3,16778,20466,0.00485756215555387,1,1
Irf-b,16697,20421,0.0144632498939218,1,1
Irf1,16775,20458,0.00662671349516714,1,1
Isl1,18296,20477,0.0044565868502238,1,1
Isx,16763,20461,0.00593950698080759,1,1
JDP2,18005,20148,0.12237750268937,1,1
JKD,18060,19995,0.18343200676593,1,1
JUB1,16743,20462,0.00568185350036972,1,1
JUN::JUNB,18297,20483,0.00204564253946069,1,1
JUNB,18280,20459,0.011739397801031,1,1
Jun,16772,20471,0.00372145646413444,1,1
KAN1,18297,20485,0.00122559002970107,1,1
KAN2,18133,20133,0.135781874910495,1,1
KAN4,18189,20391,0.0376378456019815,1,1
KLF1,16631,20146,0.0732043271907009,1,1
KLF10,16607,20124,0.0774047344126584,1,1
KLF11,18202,20371,0.0457239036256244,1,1
KLF12,16529,19964,0.109598796087291,1,1
KLF13,14884,17354,0.479650461584307,1,1
KLF14,16598,20080,0.0867043881133713,1,1
KLF15,16682,19022,0.337806312280472,1,1
KLF16,18230,20392,0.0380098165107641,1,1
KLF17,18081,20112,0.140451358208832,1,1
KLF2,18280,20462,0.0105228246605697,1,1
KLF3,18086,20264,0.0832370799555774,1,1
KLF4,18279,20464,0.00970715480913367,1,1
KLF5,18135,19985,0.193958763149588,1,1
KLF6,18252,20450,0.0151764651359439,1,1
KLF7,16613,20208,0.0594059397769998,1,1
KLF9,18238,20409,0.0313777723176845,1,1
KUA1,16779,20475,0.00289254109081858,1,1
Klf15,16662,20274,0.045970413110297,1,1
Klf3/8/12,16715,20400,0.0191381576434831,1,1
Klf5-like,16762,20470,0.00393306899892202,1,1
Klf6-7-like,16701,20387,0.0218275708985458,1,1
LBD13,16760,20465,0.00505341947578802,1,1
LBD18,18292,20479,0.00368339319172715,1,1
LBX1,18258,20465,0.00920387412644682,1,1
LBX2,18297,20482,0.00245655885357975,1,1
LEC2,18209,20409,0.0309286876063623,1,1
LEP,17764,20041,0.145472319847817,1,1
LFY,16524,19811,0.14248640693092,1,1
LHX2,18270,20455,0.0132948355060981,1,1
LHX5,18110,20348,0.0523834362413055,1,1
LHX6,18239,20447,0.0162719603398569,1,1
LHX9,18161,20360,0.0490547722535917,1,1
LHY,17932,19890,0.210922238159171,1,1
LIN54,17825,19668,0.279077612469507,1,1
LMX1A,17754,20059,0.138899091091726,1,1
LMX1B,16671,18280,0.527564110025577,1,1
LOB,16508,20106,0.0788104488849434,1,1
LRL2,18122,20333,0.0583660037310168,1,1
Lef1,16780,20477,0.0024455184621355,1,1
Lhx1,16751,20461,0.00591619389148821,1,1
Lhx3/4,16779,20477,0.0024447122734709,1,1
Lhx4,18295,20481,0.00286512908118596,1,1
Lhx8,18249,20461,0.0107586521453689,1,1
Lmx-b,16764,20471,0.00371150944290165,1,1
M1BP,18198,20371,0.0456340374156228,1,1
MAF,18279,20475,0.00523929268260188,1,1
MAFA,18282,20472,0.0064780254048289,1,1
MAFF,18289,20469,0.00772152725468243,1,1
MAFG::NFE2L1,17951,20144,0.120842349850232,1,1
MAFK,18290,20472,0.00650445121872907,1,1
MATALPHA2,18255,20449,0.0156005134987693,1,1
MAX,18215,20408,0.0314153101199145,1,1
MAZ,18069,20046,0.164724154291088,1,1
MEF2A,18265,20434,0.021735702499026,1,1
MEIS1,18297,20483,0.00204564253946069,1,1
MEIS2,18296,20482,0.00245530130554033,1,1
MEIS3,18295,20481,0.00286512908118596,1,1
MEOX1,18291,20480,0.00327010010184337,1,1
MEOX2,18296,20482,0.00245530130554033,1,1
MGA,18291,20481,0.00285927303103251,1,1
MGA::EVX1,16756,20447,0.00900636214615456,1,1
MGP,17813,19482,0.343864946185505,1,1
MITF,18206,20405,0.0324535647250108,1,1
MIXL1,18297,20482,0.00245655885357975,1,1
MLX,17859,20221,0.0897020377520651,1,1
MLXIPL,18204,20381,0.041845657556517,1,1
MNT,18257,20444,0.0176250328937431,1,1
MNX1,16732,20450,0.00828054559773037,1,1
MSANTD3,18297,20482,0.00245655885357975,1,1
MSC,18263,20411,0.0309648625358834,1,1
MSX1,16729,20453,0.00761793260006116,1,1
MSX2,16763,20468,0.00438335311349765,1,1
MTF1,17445,19863,0.180370733418042,1,1
MXI1,18275,20458,0.012114281969143,1,1
MYB,18270,20458,0.0120836544633712,1,1
MYB1,18141,20418,0.0264794877940123,1,1
MYB10,16659,20385,0.0219638854935458,1,1
MYB101,18279,20471,0.00687284339383915,1,1
MYB105,18091,20395,0.0344172197302009,1,1
MYB107,18288,20475,0.00526370374046587,1,1
MYB108,16703,20437,0.0110184232164004,1,1
MYB111,18289,20481,0.00285635301961343,1,1
MYB113,18200,20431,0.0222168625062058,1,1
MYB116,16350,20212,0.0539569166391422,1,1
MYB118,17686,20226,0.0817671722594878,1,1
MYB119,18139,20425,0.0238488811294902,1,1
MYB121,16686,20437,0.0109579708956882,1,1
MYB124,18294,20479,0.00368716575985652,1,1
MYB13,16776,20472,0.00356265460270563,1,1
MYB15,17594,19794,0.213160599810474,1,1
MYB17,16679,20380,0.0231920360723065,1,1
MYB23,16563,20332,0.0323793097564393,1,1
MYB24,18297,20483,0.00204564253946069,1,1
MYB27,16761,18556,0.468239456185209,1,1
MYB3,18151,20409,0.0300615409259255,1,1
MYB30,16773,20466,0.0048494565289753,1,1
MYB33,16745,20454,0.00743856472240617,1,1
MYB39,16638,20345,0.0303768398904599,1,1
MYB3R1,16752,20474,0.00308928264685697,1,1
MYB3R4,17344,20257,0.0629254934939859,1,1
MYB3R5,17428,20241,0.0695050012615832,1,1
MYB4,18292,20483,0.00204041793048387,1,1
MYB40,16673,20369,0.0255341079147106,1,1
MYB41,16660,20396,0.0196615747148949,1,1
MYB43,16523,20233,0.0525225963234498,1,1
MYB44,16739,20464,0.00523732677021458,1,1
MYB46,18285,20479,0.0036702433559346,1,1
MYB49,16745,20454,0.00743856472240617,1,1
MYB51,16693,20413,0.0161787799262174,1,1
MYB52,18163,20444,0.0168247951855889,1,1
MYB55,18274,20471,0.00685544419820385,1,1
MYB56,18082,20338,0.0554104053583966,1,1
MYB57,17291,19669,0.225213223531821,1,1
MYB58,16775,20478,0.0022182536823881,1,1
MYB59,18295,20482,0.00245404490741367,1,1
MYB60,16711,20417,0.0154009824382252,1,1
MYB61,16620,20362,0.0265900328786662,1,1
MYB62,18204,20430,0.0226531608334331,1,1
MYB63,16764,20463,0.00550070022525187,1,1
MYB65,18260,20468,0.00800989309363521,1,1
MYB67,16657,20366,0.0260473131994609,1,1
MYB70,16766,20477,0.00243427135644998,1,1
MYB73,16750,20469,0.00414076564455311,1,1
MYB74,16619,20310,0.0376477784588643,1,1
MYB77,18254,20452,0.0143900382918274,1,1
MYB80,16692,20402,0.0185612568473901,1,1
MYB81,18253,20458,0.0119805465497849,1,1
MYB83,16778,20477,0.00244390652067253,1,1
MYB88,16679,20387,0.0216722880390003,1,1
MYB92,16706,20427,0.0132008371566306,1,1
MYB93,16766,20477,0.00243427135644998,1,1
MYB94,16724,20416,0.0156852339517534,1,1
MYB96,16760,20445,0.00945931466498405,1,1
MYB98,16666,20423,0.0138897817101538,1,1
MYB99,18209,20416,0.0281644011717898,1,1
MYBL1,17385,20190,0.0826991859436045,1,1
MYBL2,17227,20204,0.0742620256197327,1,1
MYC,18275,20452,0.0145433844295979,1,1
MYC2,18277,20462,0.0105068175617896,1,1
MYC3,18282,20470,0.00728867048786247,1,1
MYC4,18254,20432,0.0224198523278,1,1
MYCN,18209,20397,0.0356482878681288,1,1
MYF5,18275,20434,0.0218460000627062,1,1
MYF6,18176,20353,0.0521318333061156,1,1
MYOD1,18287,20462,0.0105603443274717,1,1
MYOG,18259,20405,0.0333219433099544,1,1
MYR2,18177,20345,0.0552670750707431,1,1
MZF1,18294,20478,0.00409979004595968,1,1
Mafb,18296,20479,0.00369094523914915,1,1
Mafg,16755,20443,0.00988436089408003,1,1
Max,16761,20466,0.0048300922519108,1,1
Meox,16775,20469,0.00417545184051812,1,1
Mitf,16771,20476,0.0026614761204156,1,1
Mlxip,17486,19928,0.163715870083899,1,1
Mnx,16763,20460,0.00615985512904569,1,1
Msgn1,16719,20425,0.0136932958782524,1,1
Msx,16770,20476,0.00266060029483681,1,1
Msx3,18282,20468,0.00809953616192999,1,1
NAC002,16777,20479,0.00199658514344502,1,1
NAC004,16771,20471,0.00372021073462838,1,1
NAC005,15710,19281,0.205837607130036,1,1
NAC007,16778,20480,0.00177429473196787,1,1
NAC010,17174,19576,0.241437238711089,1,1
NAC011,13361,17433,0.328536116000921,1,1
NAC013,17186,19314,0.316377013680037,1,1
NAC016,18297,20481,0.00286806514926729,1,1
NAC017,16777,20475,0.00289063443328449,1,1
NAC018,16610,20438,0.0104838072928621,1,1
NAC019,16780,20482,0.00133004424127028,1,1
NAC020,16959,19401,0.269257565276802,1,1
NAC025,17955,20388,0.0347694413198722,1,1
NAC028,16777,20468,0.00440389650609123,1,1
NAC029,18277,20473,0.00605709620925524,1,1
NAC031,16299,20103,0.0745221015213275,1,1
NAC035,16777,20479,0.00199658514344502,1,1
NAC037,16779,20481,0.00155211413483124,1,1
NAC038,15470,19568,0.14495060188123,1,1
NAC043,18245,20459,0.0115340176473794,1,1
NAC045,16779,20480,0.00177487949471956,1,1
NAC046,18297,20485,0.00122559002970107,1,1
NAC047,16759,20465,0.00505176275549535,1,1
NAC050,16775,20474,0.00311272823127826,1,1
NAC053,16765,20462,0.0057229425565745,1,1
NAC054,15158,19603,0.128388208283262,1,1
NAC055,18291,20480,0.00327010010184337,1,1
NAC057,16776,20479,0.00199592753033492,1,1
NAC058,15531,19411,0.17384662880131,1,1
NAC062,16771,20464,0.00529251811186109,1,1
NAC071,16654,20366,0.0260222446668577,1,1
NAC073,16759,20450,0.00835397504293846,1,1
NAC075,16244,20055,0.0826463702137379,1,1
NAC076,16778,20479,0.00199724311191287,1,1
NAC078,18287,20472,0.00649451902283569,1,1
NAC079,18182,20434,0.0208572118238776,1,1
NAC083,17066,20128,0.0892046515218151,1,1
NAC087,14542,18919,0.202835577799504,1,1
NAC096,16776,20476,0.00266586234900004,1,1
NAC098,16212,20119,0.0695395829943583,1,1
NAC101,16780,20479,0.0019985601160739,1,1
NAC103,16777,20475,0.00289063443328449,1,1
NAC105,16779,20476,0.00266849978052856,1,1
NAC68,16774,20473,0.00333587921311256,1,1
NAC69,16780,20480,0.00177546457355273,1,1
NAC92,18297,20480,0.00328015889660372,1,1
NCU00019,18286,20473,0.00608514723522811,1,1
NCU02182,18150,20337,0.0576193921534986,1,1
NEUROD1,18291,20471,0.00691492464314238,1,1
NEUROG1,17486,19841,0.189932476847045,1,1
NEUROG2,18292,20478,0.00409559390701523,1,1
NFATC3,16778,20479,0.00199724311191287,1,1
NFATC4,16739,20419,0.0151020711356745,1,1
NFE2,15626,16682,0.733264695622426,1,1
NFIA,16218,18743,0.35361922118302,1,1
NFIB,17716,19492,0.326577765701935,1,1
NFIC,18297,20479,0.00369283757642025,1,1
NFIL3,18282,20469,0.00769407534799714,1,1
NFIX,18296,20481,0.00286659644344197,1,1
NFKB2,16959,18699,0.459775381690277,1,1
NFYA,18285,20474,0.00566855325129056,1,1
NFYB,18282,20471,0.00688332077721696,1,1
NFYC,18297,20479,0.00369283757642025,1,1
NFkb,16757,20452,0.00790811006824826,1,1
NHLH1,18203,20283,0.0805196719264347,1,1
NHLH2,17388,18645,0.554450221952727,1,1
NID1,16780,20482,0.00133004424127028,1,1
NKX2-2,18297,20477,0.00445890455389514,1,1
NKX2-3,18288,20473,0.00609134593874099,1,1
NKX2-4,16780,20482,0.00133004424127028,1,1
NKX2-5,18297,20481,0.00286806514926729,1,1
NKX2-8,18297,20482,0.00245655885357975,1,1
NKX6-1,18294,20479,0.00368716575985652,1,1
NKX6-2,18297,20483,0.00204564253946069,1,1
NKX6-3,18258,20460,0.011208450862547,1,1
NLP7,16775,20473,0.00333697865364822,1,1
NOTO,18283,20465,0.0093209982180157,1,1
NR1D1,16979,18905,0.405173237369842,1,1
NR1D2,14655,17583,0.415101842578319,1,1
NR1H2::RXRA,15804,16957,0.702598661742942,1,1
NR1H4::RXRA,18282,20472,0.0064780254048289,1,1
NR1I2,18218,20429,0.0232058535914896,1,1
NR1I3,18289,20476,0.00485313956571096,1,1
NR2C1,18284,20464,0.00973184385696256,1,1
NR2F1,18147,20347,0.0537027802096858,1,1
NR2F2,18292,20480,0.00327177273722918,1,1
NR2F6,14329,16679,0.531309202151974,1,1
NR3C1,11974,14609,0.565961572354271,1,1
NR3C2,11425,14087,0.572811227265536,1,1
NR4A1,18295,20473,0.00611313045221546,1,1
NR4A2,16770,20477,0.00243747614716162,1,1
NR4A2::RXRA,18235,20433,0.0218090036994109,1,1
NR5A1,16775,20471,0.00372519769638965,1,1
NR6A1,18260,20436,0.0208744666213201,1,1
NRG1,16762,20460,0.00615783433195821,1,1
NRL,17982,20228,0.0922368162829262,1,1
NSI1,17131,18593,0.520120010662301,1,1
NTL8,16779,20474,0.00311683551537975,1,1
NTL9,18024,20076,0.150136174891048,1,1
NUC,17975,19984,0.180428867977345,1,1
Neurod2,16774,20472,0.00356030687422421,1,1
Nfat5,16777,20476,0.00266674101754118,1,1
Nfatc1,16778,20473,0.00334028054528843,1,1
Nfatc2,16779,20476,0.00266849978052856,1,1
Nk-1,16780,20477,0.0024455184621355,1,1
Nk-3,16769,20468,0.00439213838888381,1,1
Nkx2-1,16780,20478,0.0022219116442961,1,1
Nkx3,16780,20478,0.0022219116442961,1,1
Nkx3-1,18288,20473,0.00609134593874099,1,1
Nkx3-2,18277,20465,0.00929264679398696,1,1
Noto,16776,20476,0.00266586234900004,1,1
Npas2,18223,20389,0.0390672194864023,1,1
Npas4,16778,20480,0.00177429473196787,1,1
Nr1H2,16779,20476,0.00266849978052856,1,1
Nr1H4,16773,20480,0.00177137565046637,1,1
Nr2e1,18294,20473,0.00611000986686406,1,1
Nr2f6,18147,20325,0.0621399282571363,1,1
Nr5A2,16774,20466,0.00485107589859123,1,1
Nrf1,16522,20198,0.0598160966166892,1,1
O11,16612,20311,0.0373510893621879,1,1
O2,17984,20128,0.128468204671038,1,1
OJ1058_F05.8,17466,19520,0.286620712364782,1,1
OJ1581_H09.2,18262,20444,0.0176694939668008,1,1
OLIG1,17690,19964,0.165975409160753,1,1
OLIG2,18200,20428,0.0233921095955068,1,1
OLIG3,18277,20468,0.00807900604806149,1,1
ONECUT1,18183,20330,0.061282316327336,1,1
ONECUT2,16190,20289,0.0369484669059179,1,1
ONECUT3,17811,19812,0.227024502821654,1,1
OSR1,18265,20435,0.0213314130297677,1,1
OSR2,18295,20480,0.0032767998279488,1,1
OTX1,18293,20481,0.00286219838000921,1,1
OTX2,18293,20474,0.00569206282931128,1,1
OVOL1,11128,17612,0.19415052359977,1,1
OVOL2,16321,20188,0.0582062892620141,1,1
Olig2,16605,20121,0.0780047813495964,1,1
Os05g0497200,15826,18842,0.296561044482129,1,1
OsI_08196,18213,20388,0.0392687449794375,1,1
OsRR22,18284,20474,0.00566562662471304,1,1
Otp,16708,20308,0.0391796793782685,1,1
Otx,16780,20477,0.0024455184621355,1,1
P0510F09.23,18297,20484,0.00163531874763038,1,1
PATZ1,16498,19650,0.176342413855066,1,1
PAX1,13558,17635,0.316519830703721,1,1
PAX2,16207,20140,0.0654172897950008,1,1
PAX3,18247,20455,0.0131417539349434,1,1
PAX4,18290,20473,0.00609755592460545,1,1
PAX5,18280,20476,0.00483060888893341,1,1
PAX9,7436,11465,0.448381095930211,1,1
PBX2,18278,20458,0.0121327250319281,1,1
PBX3,18289,20469,0.00772152725468243,1,1
PDR1,16667,20415,0.0156134158735333,1,1
PDR3,10117,14915,0.364508763055631,1,1
PDX1,18221,20431,0.0224488151964091,1,1
PHL1,17965,20181,0.108327332038724,1,1
PHL11,16576,20247,0.0504380538259705,1,1
PHL12,17989,20092,0.141893593252619,1,1
PHL2,18246,20450,0.0151308481259192,1,1
PHL4,16467,20210,0.0563350145360508,1,1
PHL7,17956,20208,0.0982674043841752,1,1
PHOX2A,18244,20404,0.0334721104329221,1,1
PHOX2B,18158,20119,0.142948283186766,1,1
PHYPADRAFT_140773,18297,20483,0.00204564253946069,1,1
PHYPADRAFT_143875,18288,20479,0.00367586871329334,1,1
PHYPADRAFT_153324,18297,20483,0.00204564253946069,1,1
PHYPADRAFT_173530,17389,20164,0.0901679801184167,1,1
PHYPADRAFT_182268,17409,20042,0.125837524848831,1,1
PHYPADRAFT_28324,17271,20079,0.109368060293372,1,1
PHYPADRAFT_38837,18297,20483,0.00204564253946069,1,1
PHYPADRAFT_48267,18158,20332,0.0597705359370336,1,1
PHYPADRAFT_64121,18283,20476,0.0048380985744026,1,1
PHYPADRAFT_72483,18293,20482,0.00245153555460298,1,1
PI,18288,20465,0.00934474257684657,1,1
PIF1,18200,20381,0.0417633229782448,1,1
PIF3,18030,20207,0.102011184676824,1,1
PIF4,18087,20255,0.086660890931699,1,1
PIF5,18202,20373,0.0449383198562824,1,1
PITX1,18193,20427,0.0237022422875979,1,1
PITX2,16525,20305,0.0375827620068414,1,1
PITX3,18297,20481,0.00286806514926729,1,1
PKNOX1,18294,20475,0.00528008965554242,1,1
PLAGL2,17860,20001,0.165503017159877,1,1
PLT1,18235,20435,0.0210124617376687,1,1
POPTR_0002s00440g,18296,20484,0.00163448218447664,1,1
POU1F1,15302,17804,0.444822283445084,1,1
POU2F1,18273,20448,0.0161477685129534,1,1
POU2F1::SOX2,16216,19469,0.198682449097815,1,1
