ft_name,n_seq_real,n_seq_shuf,odds_ratio,p_value,fdr
POU2F2,15379,18146,0.388514265905365,1,1
POU2F3,18254,20420,0.0271916556571936,1,1
POU3F1,18272,20442,0.0185691692726757,1,1
POU3F2,18239,20371,0.0465703113969314,1,1
POU3F3,18244,20381,0.0426851472484379,1,1
POU3F4,18221,20396,0.0362564492519162,1,1
POU4F1,18248,20378,0.0439763887622448,1,1
POU4F2,17141,18332,0.602324094571547,1,1
POU4F3,18229,20333,0.0614894275733253,1,1
POU5F1,18295,20481,0.00286512908118596,1,1
POU5F1B,18290,20474,0.00568322656453217,1,1
POU6F1,18294,20480,0.0032751225981803,1,1
POU6F2,18271,20453,0.0141097549667901,1,1
PPARA::RXRA,18292,20477,0.00444733724348592,1,1
PPARD,16912,19017,0.365828557912274,1,1
PRDM1,18294,20478,0.00409979004595968,1,1
PRDM9,18214,20252,0.0933436431385063,1,1
PROP1,18053,20004,0.179413961521749,1,1
PROX1,17545,19984,0.150376990301803,1,1
PRRX1,18294,20483,0.00204250491014594,1,1
PRRX2,18099,20317,0.0637943530313797,1,1
Pax7,16698,20348,0.0303148448603951,1,1
Pdp1,16758,20465,0.00505010692364526,1,1
Plagl1,18279,20446,0.0170094280919051,1,1
Prdm14,16779,20481,0.00155211413483124,1,1
Prdm15,18291,20471,0.00691492464314238,1,1
Prdm4,16757,20447,0.00900931441793565,1,1
Prdm5,16778,20477,0.00244390652067253,1,1
Prop,16776,20474,0.00311375421940289,1,1
Ptf1A,18293,20479,0.0036852786130807,1,1
Ptf1a,18297,20477,0.00445890455389514,1,1
RAMOSA1,17709,18414,0.717749244834239,1,1
RAP1,16743,20437,0.0111628302806075,1,1
RAP2-1,18164,20421,0.0256196026219378,1,1
RAP2-10,16690,20437,0.0109721462540649,1,1
RAP2-11,17622,20267,0.0670614485681643,1,1
RAP2-12,17307,20014,0.128872466811279,1,1
RAP2-3,18214,20455,0.0129275275858679,1,1
RAP2-4,16778,20483,0.00110699126663081,1,1
RAP2-6,17717,20117,0.117924697116084,1,1
RAP2-7,16763,20465,0.00505839497450745,1,1
RAP2-9,17251,19996,0.131145964724442,1,1
RARA,14768,16558,0.612806718764345,1,1
RARA::RXRG,18270,20464,0.00966299513484788,1,1
RARB,18113,20348,0.0524582566337516,1,1
RARG,18130,20338,0.0566877021051557,1,1
RAV1,18297,20481,0.00286806514926729,1,1
RAV2,16672,20401,0.0186576358785352,1,1
RAX,18283,20470,0.00729237538166476,1,1
RAX2,18297,20484,0.00163531874763038,1,1
RAX3,17678,19420,0.345986348325598,1,1
RBPJ,18291,20468,0.00813672591411593,1,1
RDS1,20231,20401,0.335693848835213,1,1
REB1,16738,20452,0.00785911223069292,1,1
REF6,18275,20453,0.0141383674365523,1,1
RELB,18296,20481,0.00286659644344197,1,1
RFX2,13363,16133,0.506284324470159,1,1
RFX3,6378,9838,0.489333535140817,1,1
RFX4,9909,15082,0.335749931731432,1,1
RFX5,15302,18343,0.345051013077667,1,1
RFX7,18295,20481,0.00286512908118596,1,1
RHOXF1,18295,20483,0.00204354983063202,1,1
RIN,16755,20439,0.0107658260568287,1,1
RORB,18296,20481,0.00286659644344197,1,1
RORC,18296,20481,0.00286659644344197,1,1
RSC3,20276,20460,0.130894084265467,1,1
RSC30,19855,20302,0.287355246831602,1,1
RUNX2,18254,20433,0.0220176454781717,1,1
RUNX3,18295,20478,0.00410189099795812,1,1
RVE1,17958,19947,0.192492239753803,1,1
RVE4,17788,19483,0.339847377417982,1,1
RVE5,17851,19542,0.327707007673195,1,1
RVE6,17837,19564,0.31778826341516,1,1
RVE7,17450,18788,0.519742382178,1,1
RVE7L,17890,19797,0.240360914761609,1,1
RVE8,17860,19587,0.312625609708439,1,1
RXRB,18107,20318,0.0636598018605586,1,1
RXRG,17683,19916,0.1810367524534,1,1
Rax,16776,20477,0.00244229632126336,1,1
Rbpjl,18291,20476,0.00485817157923678,1,1
Rel,16774,20473,0.00333587921311256,1,1
Rfx6,18292,20476,0.00486069104075229,1,1
Rhox11,18282,20471,0.00688332077721696,1,1
Rxra,12975,15449,0.563295734216338,1,1
SATB1,16717,20395,0.0201857123896192,1,1
SCRT1,18280,20468,0.00809131295574707,1,1
SCRT2,18289,20473,0.00609444951944985,1,1
SEP1,18254,20431,0.0228221386703579,1,1
SEP3,18286,20473,0.00608514723522811,1,1
SGR5,18151,20061,0.165340583195404,1,1
SHOX,18295,20484,0.00163364638562408,1,1
SIX1,18293,20474,0.00569206282931128,1,1
SIX2,18289,20471,0.00690787920112203,1,1
SIZF2,18281,20469,0.00769016786597073,1,1
SKO1,16639,20394,0.0198962128355271,1,1
SMAD2,16757,20466,0.00482366532719806,1,1
SMAD3,17584,20075,0.124584144862678,1,1
SMAD5,18102,20366,0.0454497382121152,1,1
SMB,18296,20480,0.00327847859338712,1,1
SMZ,18094,20355,0.0493731452596882,1,1
SNAI1,18292,20477,0.00444733724348592,1,1
SNAI2,18267,20432,0.0225673186903126,1,1
SNAI3,18231,20383,0.0416122790116653,1,1
SNT2,13229,15391,0.603549963455692,1,1
SOC1,18258,20385,0.0413710190382766,1,1
SOHLH2,18253,20454,0.0135817928542531,1,1
SOL1,17795,18709,0.628342625662933,1,1
SOX10,18287,20474,0.00567441452950414,1,1
SOX12,18270,20459,0.0116800559973478,1,1
SOX13,18294,20480,0.0032751225981803,1,1
SOX14,18273,20462,0.0104855422418595,1,1
SOX15,18290,20477,0.00444272512417632,1,1
SOX18,16771,20465,0.00507170224159165,1,1
SOX2,18294,20480,0.0032751225981803,1,1
SOX21,10192,11744,0.737047285142794,1,1
SOX4,18290,20469,0.00772546323280417,1,1
SOX8,18292,20479,0.00368339319172715,1,1
SP1,16525,19895,0.124310714021396,1,1
SP2,16617,20148,0.0724447594338187,1,1
SP3,18087,20125,0.135890548960343,1,1
SP4,16558,19954,0.112769181161811,1,1
SP5,16569,20146,0.0717776073815181,1,1
SP8,18275,20457,0.012518968142856,1,1
SP9,18257,20442,0.0184290618243474,1,1
SPDEF,17993,20267,0.0786429787659272,1,1
SPIB,18292,20457,0.0126276617250579,1,1
SPIC,18288,20473,0.00609134593874099,1,1
SPL1,16753,20469,0.00414490335210994,1,1
SPL10,16773,20481,0.00154905044787078,1,1
SPL11,17937,20332,0.053931299253455,1,1
SPL12,18295,20484,0.00163364638562408,1,1
SPL13A,17985,20370,0.0416257577865968,1,1
SPL14,17480,20301,0.0535313678460075,1,1
SPL15,17396,20227,0.0726013379301325,1,1
SPL3,16728,20452,0.00783352285963024,1,1
SPL4,18297,20484,0.00163531874763038,1,1
SPL5,15772,19827,0.111520177148015,1,1
SPL7,18292,20480,0.00327177273722918,1,1
SPL8,18257,20456,0.0128067729224231,1,1
SPL9,16774,20478,0.00221752327503031,1,1
SPT,18288,20481,0.00285489501092368,1,1
SREBF1,18282,20465,0.00931626226698504,1,1
SREBF2,18274,20461,0.0108950833253494,1,1
SRF,12633,16280,0.415709485375683,1,1
SRM1,18275,20453,0.0141383674365523,1,1
SUT2,20171,20356,0.412609538951747,1,1
SVP,18220,20341,0.058036284192453,1,1
SWI4,20335,20457,0.201421275921558,1,1
Shox2,18286,20476,0.0048456087718743,1,1
Six3,18237,20436,0.0206349059062659,1,1
Six3/6,16779,20477,0.0024447122734709,1,1
Smad4,17807,20115,0.123175592679814,1,1
Snail,16776,20475,0.00288968187761378,1,1
Sox1,12116,14878,0.545692707885254,1,1
Sox11,16779,20476,0.00266849978052856,1,1
Sox17,16778,20478,0.00222044727322727,1,1
Sox3,16778,20480,0.00177429473196787,1,1
Sox5,16775,20475,0.00288872983678407,1,1
SoxB1,16770,20469,0.00416847710264761,1,1
SoxB2,16774,20474,0.00311170279767187,1,1
SoxC,16780,20477,0.0024455184621355,1,1
SoxF,16771,20474,0.00310862981946588,1,1
Spi1,16775,20464,0.00529948392936725,1,1
StBRC1,18256,20450,0.0152070128462707,1,1
Stat2,18294,20469,0.00774124303351141,1,1
Stat5a,18294,20467,0.00855719482809361,1,1
Stat5b,18286,20462,0.0105549697638532,1,1
TB1,17498,19630,0.255798509070676,1,1
TBF1,16771,20469,0.00416987054175958,1,1
TBR1,18280,20471,0.00687633269088919,1,1
TBX1,18261,20445,0.0172578685913753,1,1
TBX15,18258,20449,0.0156240824015427,1,1
TBX18,18295,20480,0.0032767998279488,1,1
TBX19,17751,20097,0.126193908005139,1,1
TBX2,18294,20482,0.00245278965762632,1,1
TBX20,18274,20458,0.0121081453948225,1,1
TBX21,16758,20459,0.00636977747795936,1,1
TBX3,16754,20446,0.00922057994659797,1,1
TBX4,18295,20483,0.00204354983063202,1,1
TBX5,18297,20485,0.00122559002970107,1,1
TBXT,16548,18887,0.356030815098077,1,1
TCF12,18294,20482,0.00245278965762632,1,1
TCF21,18269,20459,0.0116741512495451,1,1
TCF3,18292,20475,0.00527461768008726,1,1
TCF4,18284,20468,0.00810777429624053,1,1
TCF7,18294,20476,0.00486573688910558,1,1
TCF7L1,18165,20345,0.0549454562541805,1,1
TCFL5,18088,20364,0.0458943316704094,1,1
TCP1,17644,19842,0.201978802496273,1,1
TCP13,17880,20051,0.149438901876174,1,1
TCP14,15507,16710,0.70389097560193,1,1
TCP15,16458,20164,0.0656230701798141,1,1
TCP16,18174,20368,0.0462639427578814,1,1
TCP17,18111,20294,0.0728481461927062,1,1
TCP19,18293,20479,0.0036852786130807,1,1
TCP2,18294,20475,0.00528008965554242,1,1
TCP20,16519,20227,0.0537071329649501,1,1
TCP21,18016,20200,0.103915720950425,1,1
TCP22,17786,19974,0.16942216694227,1,1
TCP23,18183,20362,0.0488037460089523,1,1
TCP24,17898,20099,0.133760097763977,1,1
TCP3,17657,19919,0.178142418679807,1,1
TCP4,18081,20242,0.0912965070963316,1,1
TCP5,17663,19819,0.211055533883257,1,1
TCP7,17770,19895,0.194858414949415,1,1
TCP8,18294,20484,0.001632811350029,1,1
TCP9,17011,19062,0.366003863299688,1,1
TCX2,17814,19118,0.477400278246691,1,1
TCX3,18137,20061,0.164229075691845,1,1
TCX6,17855,18938,0.555031640466762,1,1
TEAD1,18287,20472,0.00649451902283569,1,1
TEAD2,18296,20476,0.00487079199239451,1,1
TEAD3,18197,20391,0.0377858845202115,1,1
TEAD4,18296,20476,0.00487079199239451,1,1
TEF,17685,20067,0.132382979369854,1,1
TEM1,16732,20422,0.0144093402960523,1,1
TFAP2A,18278,20456,0.0129433954183817,1,1
TFAP2B,18249,20415,0.0291354314611928,1,1
TFAP2C,18281,20454,0.013775295335878,1,1
TFAP2E,15368,16519,0.721194970814976,1,1
TFAP4,18265,20452,0.0144700008394291,1,1
TFAP4::ETV1,16719,20409,0.0171912346252279,1,1
TFAP4::FLI1,13897,16300,0.541737368065099,1,1
TFCP2,16755,20465,0.00504514475163491,1,1
TFDP1,18256,20451,0.0148057315719939,1,1
TFE3,15567,18916,0.262900401800732,1,1
TFEB,18256,20456,0.0128003312557033,1,1
TFEC,17569,19806,0.207255887134965,1,1
TFLG2-Zm00001d042777,16727,20457,0.00674126173191242,1,1
TGA1,18294,20478,0.00409979004595968,1,1
TGA10,17857,20155,0.112146160217199,1,1
TGA2,15977,19766,0.129408179381156,1,1
TGA3,17000,19308,0.297871750227899,1,1
TGA4,18185,20370,0.0457337066811411,1,1
TGA5,16661,20391,0.0206840768870708,1,1
TGA6,16681,20365,0.0264657402869535,1,1
TGA7,16452,20218,0.0544393770342735,1,1
TGA9,17368,19774,0.201005739717573,1,1
TGIF2,17771,19852,0.20954207248756,1,1
TGIF2LX,18230,20418,0.0276629788899397,1,1
TGIF2LY,18269,20458,0.0120775455345134,1,1
THAP1,16770,20466,0.00484460367583455,1,1
THRA,16450,19981,0.103382389346946,1,1
THRB,18227,20422,0.0260303245562874,1,1
TINY,17463,20238,0.0713166624907426,1,1
TLX2,18035,20253,0.0853143715941654,1,1
TP53,15386,18109,0.396181028514484,1,1
TP63,4832,7309,0.556505634875245,1,1
TP73,17231,19619,0.234342039220313,1,1
TRB1,16773,20470,0.00394755671770051,1,1
TRB2,17672,20115,0.116381010087106,1,1
TREE1,16780,20482,0.00133004424127028,1,1
TRP5,16780,20483,0.00110772085502611,1,1
TRPS1,16778,20479,0.00199724311191287,1,1
TSAR1,18034,20306,0.0658918849582144,1,1
TSAR2,17928,20201,0.0995016842507,1,1
TSO1,17915,19278,0.437025516061109,1,1
TWIST1,18295,20475,0.00528282940672038,1,1
Tbox-a,16779,20477,0.0024447122734709,1,1
Tbox-b,16778,20477,0.00244390652067253,1,1
Tbx15/18/22,16777,20472,0.00356382941984482,1,1
Tbx2/3,16776,20476,0.00266586234900004,1,1
Tbx6,16779,20479,0.00199790143602584,1,1
Tcf12,16762,20441,0.0103487548232538,1,1
Tcf21,17229,19190,0.357589851131965,1,1
Tcf3-4-12,16778,20477,0.00244390652067253,1,1
Thap11,16681,20358,0.027981530575652,1,1
Tlx,16773,20476,0.00266322919056151,1,1
Trl,18281,20451,0.0149940558925531,1,1
Twist2,16568,20063,0.0895401901488602,1,1
UME6,16371,20268,0.0431646876071856,1,1
UNCX,18297,20484,0.00163531874763038,1,1
UNE10,17342,19768,0.200780436754373,1,1
USF1,18272,20459,0.0116918814890856,1,1
USF2,14272,16931,0.482368448431515,1,1
Uncx-b,16765,20466,0.00483653306371454,1,1
Usf,16748,20457,0.00678763077778675,1,1
VAX1,18297,20485,0.00122559002970107,1,1
VAX2,16780,20484,0.000885656261537913,1,1
VENTX,18202,20417,0.0276737897097599,1,1
VEZF1,18181,20329,0.0616125624420749,1,1
VIP1,16671,20336,0.0326468402841426,1,1
VSX1,18294,20484,0.001632811350029,1,1
VSX2,18290,20479,0.00367962751582966,1,1
Vdr,16780,20481,0.001552625715079,1,1
WIN1,16780,20482,0.00133004424127028,1,1
WRKY1,18224,20441,0.0185229000273834,1,1
WRKY11,17852,20187,0.10098733716968,1,1
WRKY12,18295,20481,0.00286512908118596,1,1
WRKY14,17684,20146,0.107071760254928,1,1
WRKY15,16750,20465,0.00503683611896276,1,1
WRKY17,18171,20385,0.039627883318994,1,1
WRKY18,18291,20480,0.00327010010184337,1,1
WRKY2,18264,20459,0.0116447072032846,1,1
WRKY20,18077,20375,0.0415844997645289,1,1
WRKY21,16500,20283,0.0418189477613001,1,1
WRKY22,17730,20101,0.123780287984604,1,1
WRKY23,18215,20431,0.022382104886907,1,1
WRKY24,17856,20209,0.0936668549352834,1,1
WRKY25,16746,20462,0.00568742809897351,1,1
WRKY26,18188,20414,0.0286551326647509,1,1
WRKY27,17456,19873,0.178149186893574,1,1
WRKY28,16771,20475,0.00288492681353634,1,1
WRKY29,18102,20345,0.0533099884961654,1,1
WRKY3,17960,20276,0.0742861694097234,1,1
WRKY30,16734,20457,0.00675666042412753,1,1
WRKY31,16716,20449,0.00845483999040895,1,1
WRKY33,17900,20222,0.0909857716904111,1,1
WRKY38,18293,20480,0.00327344690197358,1,1
WRKY40,18262,20447,0.0164609481351587,1,1
WRKY42,17994,20355,0.0471447024194654,1,1
WRKY43,18297,20483,0.00204564253946069,1,1
WRKY45,16690,20383,0.0226209815288522,1,1
WRKY46,18282,20469,0.00769407534799714,1,1
WRKY47,18248,20456,0.0127490051064461,1,1
WRKY48,18297,20484,0.00163531874763038,1,1
WRKY50,18046,20235,0.0924015392221896,1,1
WRKY53,16778,20484,0.000885073009826127,1,1
WRKY55,17851,20268,0.0734832089422274,1,1
WRKY57,18297,20484,0.00163531874763038,1,1
WRKY59,18231,20438,0.0197787219809865,1,1
WRKY6,17917,20295,0.0662945297592005,1,1
WRKY60,17946,20345,0.0496088888238382,1,1
WRKY62,18202,20431,0.0222387693120213,1,1
WRKY63,17998,20333,0.0550818222581798,1,1
WRKY65,17896,20296,0.0653387176827936,1,1
WRKY7,17142,19515,0.255442946400442,1,1
WRKY70,17199,19915,0.150486750731673,1,1
WRKY71,17932,20206,0.0979186953997098,1,1
WRKY75,17161,20096,0.100624850885089,1,1
WRKY8,16570,20316,0.0358073098635267,1,1
Wt1,18254,20406,0.0328361923006233,1,1
YAB4,18255,20416,0.0288198414065889,1,1
YAP1,19669,20052,0.522200237640591,1,1
YLL054C,20358,20469,0.145368778573596,1,1
YPR015C,19915,20174,0.540969449282453,1,1
YY1-2,16680,20409,0.0169753062333749,1,1
YY2,18277,20468,0.00807900604806149,1,1
Yy1,16779,20478,0.00222117926083044,1,1
ZAP1,10617,13152,0.599935333412221,1,1
ZAT10,18296,20481,0.00286659644344197,1,1
ZAT6,16761,20462,0.00571543573184554,1,1
ZBED1,8729,16564,0.175858465512665,1,1
ZBED2,16769,20474,0.0031065839316913,1,1
ZBTB12,18296,20482,0.00245530130554033,1,1
ZBTB14,18148,20394,0.0357486967215042,1,1
ZBTB18,18148,20253,0.0899946850651897,1,1
ZBTB26,18295,20472,0.00652106527638004,1,1
ZBTB32,17701,19915,0.182720443014471,1,1
ZBTB33,19715,20215,0.344440529659668,1,1
ZBTB6,18283,20467,0.00850937713632195,1,1
ZBTB7A,18285,20460,0.0113626511422331,1,1
ZBTB7B,18054,20251,0.0868120547129831,1,1
ZBTB7C,18288,20475,0.00526370374046587,1,1
ZEB1,18280,20466,0.00890158182750193,1,1
ZFP14,16736,20362,0.0276034225803146,1,1
ZFP42,18242,20424,0.0254253894418749,1,1
ZFP57,18177,20416,0.0277238719115574,1,1
ZHD1,16631,20230,0.0549936564219583,1,1
ZHD10,16120,19856,0.117488803777465,1,1
ZHD3,16542,20039,0.0939390419134952,1,1
ZHD5,18156,20386,0.0389566329482099,1,1
ZHD6,18104,20269,0.0820548537919276,1,1
ZHD9,18090,20221,0.099615346661068,1,1
ZIC1,16500,18444,0.458521552344862,1,1
ZIC4,18223,20383,0.0414471103737267,1,1
ZIC5,15712,17613,0.537013893801101,1,1
ZIM3,18258,20389,0.0397565869381823,1,1
ZKSCAN1,18100,20383,0.0390469507712171,1,1
ZKSCAN3,16561,20216,0.0567438562682901,1,1
ZKSCAN5,18291,20463,0.0101742139447874,1,1
ZNF135,18063,20080,0.151366325753368,1,1
ZNF136,18160,20343,0.0555837943715201,1,1
ZNF140,16846,18653,0.455040055665436,1,1
ZNF143,12679,14052,0.743662604119772,1,1
ZNF148,18223,20338,0.0593163734887679,1,1
ZNF16,15405,16560,0.718887238774184,1,1
ZNF189,18292,20472,0.00651108776148511,1,1
ZNF211,16588,20262,0.0474435537505967,1,1
ZNF214,16766,20460,0.00616592403684444,1,1
ZNF24,18190,20329,0.0618842950451669,1,1
ZNF257,18249,20351,0.0548521719127204,1,1
ZNF263,18285,20465,0.0093304830232069,1,1
ZNF274,17564,19733,0.229834053803793,1,1
ZNF281,16488,18981,0.327275300807714,1,1
ZNF282,16865,19114,0.334629232342595,1,1
ZNF317,18296,20476,0.00487079199239451,1,1
ZNF320,16475,19800,0.142628674797557,1,1
ZNF324,16704,20385,0.0222864267063942,1,1
ZNF331,18270,20438,0.0201699369617932,1,1
ZNF341,18295,20474,0.00569796718285508,1,1
ZNF343,16863,18803,0.41687594412059,1,1
ZNF354A,16766,20455,0.00726918363248903,1,1
ZNF382,14737,17064,0.514186230477117,1,1
ZNF384,18169,19977,0.200391507754317,1,1
ZNF410,5002,6746,0.657991717881852,1,1
ZNF416,16767,20459,0.00638861550652358,1,1
ZNF417,17925,20211,0.0958585646892825,1,1
ZNF418,16695,20354,0.0289789420338552,1,1
ZNF449,18264,20442,0.0184942098152555,1,1
ZNF454,18114,20216,0.102668278285819,1,1
ZNF460,17748,18754,0.598913888493009,1,1
ZNF528,17383,19327,0.336311285188931,1,1
ZNF530,16547,19854,0.134106041038323,1,1
ZNF549,18288,20466,0.00893786858049622,1,1
ZNF574,16659,20312,0.0377004574228378,1,1
ZNF582,15852,19490,0.175096269074411,1,1
ZNF610,17953,20151,0.11844845192414,1,1
ZNF652,18291,20474,0.00568616928900182,1,1
ZNF667,16776,20476,0.00266586234900004,1,1
ZNF669,16467,20236,0.0510008233905872,1,1
ZNF675,18243,20409,0.0314562767435358,1,1
ZNF680,18267,20393,0.0383162265705585,1,1
ZNF682,18199,20389,0.0386066945881289,1,1
ZNF684,17641,19691,0.25080727009831,1,1
ZNF692,16670,20342,0.0313388182444071,1,1
ZNF701,16727,20317,0.0374346954678578,1,1
ZNF707,17975,19876,0.220241425946592,1,1
ZNF708,18233,20387,0.040059093986086,1,1
ZNF740,18117,20082,0.154500265832106,1,1
ZNF75D,16719,20397,0.0198210683232976,1,1
ZNF76,17719,19697,0.2569841117286,1,1
ZNF768,18265,20426,0.0249118756694445,1,1
ZNF784,18266,20456,0.0128650090031314,1,1
ZNF8,15218,16974,0.597829973262365,1,1
ZNF816,18195,20304,0.0719252290010411,1,1
ZNF85,18247,20425,0.0250879114048455,1,1
ZNF93,17995,20027,0.166181548636596,1,1
ZSCAN29,17932,20233,0.088424807282975,1,1
ZSCAN31,7314,11041,0.475038911334032,1,1
Zfp335,16777,20480,0.00177371028504054,1,1
Zic1::Zic2,18277,20451,0.0149636375682765,1,1
Zic2,18280,20443,0.0182379105900441,1,1
Zic3,16774,20464,0.00529774106810819,1,1
Zm00001d002364,10603,12877,0.634009135759521,1,1
Zm00001d005692,16745,20438,0.0109503710051385,1,1
Zm00001d005892,16476,20329,0.0321215012084964,1,1
Zm00001d015407,16664,20242,0.0529619065640689,1,1
Zm00001d018571,16760,20467,0.00460360475366454,1,1
Zm00001d020267,16419,20099,0.0781033252188102,1,1
Zm00001d020595,12598,14645,0.637067771587282,1,1
Zm00001d024324,16345,20144,0.0673748348847224,1,1
Zm00001d027846,16780,20472,0.00356735768905416,1,1
Zm00001d031796,16618,20410,0.0164291218277357,1,1
Zm00001d034298,16766,20471,0.00371399217190412,1,1
Zm00001d035604,16779,20479,0.00199790143602584,1,1
Zm00001d038683,16755,20453,0.00768292409887755,1,1
Zm00001d044409,16770,20474,0.00310760659944096,1,1
Zm00001d044785,16780,20481,0.001552625715079,1,1
Zm00001d049364,16387,19829,0.132829749552191,1,1
Zm00001d052229,10744,13399,0.583362777654858,1,1
atf-7,18286,20469,0.00770974077497368,1,1
bHLH130,18217,20436,0.0204305424725741,1,1
bHLH145,16722,20430,0.0126143882126158,1,1
bHLH18,18056,20321,0.0609873989067247,1,1
bHLH77,18193,20394,0.0365400244632654,1,1
bHLH80,17936,20223,0.0921027219814395,1,1
bZIP14,18290,20476,0.00485565442194322,1,1
cebp-1,18241,20434,0.0214750003718255,1,1
ceh-28,14667,18981,0.200058713541146,1,1
ceh-38,15944,18157,0.450466733281075,1,1
ceh-48,18297,20482,0.00245655885357975,1,1
ces-2,17825,19887,0.202275721562021,1,1
cre-1,18297,20483,0.00204564253946069,1,1
daf-16,18290,20472,0.00650445121872907,1,1
dmrt99B,18124,20296,0.0725395941730752,1,1
dsc-1,18292,20476,0.00486069104075229,1,1
dsx,16775,20472,0.00356148042100437,1,1
dve,17695,20157,0.104043598442979,1,1
efl-1,19963,20366,0.227807136992576,1,1
elt-2,16546,20331,0.0324146304592999,1,1
elt-6,18295,20480,0.0032767998279488,1,1
fkh-2,18244,20384,0.0414822699431835,1,1
fkh-9,18283,20462,0.010538875335189,1,1
fos-1,18159,20329,0.0609571589752091,1,1
gcm,16779,20480,0.00177487949471956,1,1
gcm2,18287,20471,0.00690084656568016,1,1
grh,18273,20468,0.00806264870909311,1,1
hlh-30,18246,20445,0.0171282296259731,1,1
kn,16739,20424,0.0140026402236106,1,1
large-Maf,16780,20477,0.0024455184621355,1,1
lim-4,18287,20481,0.00285343833115265,1,1
lim-7,18284,20471,0.0068903215485672,1,1
lin-54,18128,20171,0.120727267503563,1,1
mab-5,18249,20426,0.024711410790813,1,1
mix-a,17966,20081,0.14440015801806,1,1
msl-1,16332,20327,0.0311272351027911,1,1
msn-1,18295,20477,0.00445427127026283,1,1
nhr-6,18033,20080,0.149268073699978,1,1
nit-4,16391,19842,0.130281579129699,1,1
nuc-1,17473,19899,0.171516576789922,1,1
pal-1,18159,20335,0.0586420509660764,1,1
pho,18296,20478,0.00410399387516525,1,1
pnr,17896,19921,0.196498424843585,1,1
pqm-1,16764,20460,0.00616187701163972,1,1
rst2,18291,20478,0.00409349871480316,1,1
sma-4,18286,20473,0.00608514723522811,1,1
small-Maf,16780,20477,0.0024455184621355,1,1
sna,18275,20461,0.010900604718378,1,1
sv,16366,19287,0.247245273790043,1,1
twi,18290,20475,0.00526915571754551,1,1
unc-30,18177,20319,0.0654481818957777,1,1
unc-62,18288,20470,0.0073109503829596,1,1
unc-86,18108,20303,0.0693471971312634,1,1
vab-7,18290,20481,0.00285781235904159,1,1
vfl,18293,20471,0.00692198292677095,1,1
wc-1,16916,20109,0.089262835973037,1,1
zfh-2,17960,20075,0.146176465009177,1,1
zip-8,16680,20411,0.0165430497482289,1,1
